2024-09-23 17:33:11.178588,2024-09-23 17:33:11.178601,46,193302401600001,Available,2024-09-23 17:32:36.000000
2024-09-23 17:37:12.412114,2024-09-23 17:37:12.412126,47,093302401600001,Available,2024-09-23 15:22:55.065829
2024-09-23 17:37:14.967340,2024-09-23 17:37:14.967358,48,193302401600001,Preparing,2024-09-23 17:33:08.000000
2024-09-23 19:39:33.042931,2024-09-23 19:39:33.042944,49,093302401600001,Available,2024-09-23 17:37:08.000000
2024-09-23 19:39:35.863420,2024-09-23 19:39:35.863432,50,193302401600001,SuspendedEVSE,2024-09-23 17:37:10.000000
2024-09-24 08:23:53.270428,2024-09-24 08:23:53.270443,51,193302401600001,SuspendedEVSE,2024-09-23 19:39:30.000000
2024-09-24 08:24:19.354276,2024-09-24 08:24:19.354289,52,193302401600001,Available,2024-09-24 08:23:51.000000
2024-09-24 08:25:25.058453,2024-09-24 08:25:25.058467,53,193302401600001,Preparing,2024-09-24 08:24:17.000000
2024-09-24 08:27:22.362169,2024-09-24 08:27:22.362183,54,193302401600001,SuspendedEVSE,2024-09-24 08:25:22.000000
2024-09-24 08:58:38.496214,2024-09-24 08:58:38.496227,55,193302401600001,Available,2024-09-24 08:27:20.000000
2024-09-24 08:59:21.508435,2024-09-24 08:59:21.508453,56,193302401600001,Preparing,2024-09-24 08:58:36.000000
2024-09-24 09:53:04.382234,2024-09-24 09:53:04.382246,57,193302401600001,Charging,2024-09-24 08:59:19.000000
2024-09-24 10:01:57.413050,2024-09-24 10:01:57.413068,58,193302401600001,SuspendedEVSE,2024-09-24 07:01:54.535899
2024-09-24 10:02:00.392840,2024-09-24 10:02:00.392858,59,193302401600001,Finishing,2024-09-24 10:01:55.000000
2024-09-24 11:44:54.913261,2024-09-24 11:44:54.913280,60,193302401600001,Available,2024-09-24 10:01:58.000000
2024-09-24 11:46:00.431901,2024-09-24 11:46:00.431922,61,193302401600001,Preparing,2024-09-24 11:44:53.000000
2024-09-24 11:46:51.120918,2024-09-24 11:46:51.120931,62,193302401600001,SuspendedEVSE,2024-09-24 11:45:59.000000
2024-09-24 11:47:01.604486,2024-09-24 11:47:01.604499,63,193302401600001,Available,2024-09-24 11:46:49.000000
2024-09-24 11:48:11.728260,2024-09-24 11:48:11.728272,64,193302401600001,Preparing,2024-09-24 11:47:00.000000
2024-09-24 11:49:10.075168,2024-09-24 11:49:10.075180,65,193302401600001,SuspendedEVSE,2024-09-24 11:48:10.000000
2024-09-24 12:00:10.174355,2024-09-24 12:00:10.174368,66,093302401600001,Available,2024-09-23 19:39:29.000000
2024-09-24 12:00:12.775877,2024-09-24 12:00:12.775889,67,193302401600001,Available,2024-09-24 11:49:08.000000
2024-09-24 15:17:56.483182,2024-09-24 15:17:56.483196,68,093302401600001,Available,2024-09-24 12:00:07.000000
2024-09-24 15:17:59.532590,2024-09-24 15:17:59.532607,69,193302401600001,Available,2024-09-24 12:00:07.000000
2024-09-24 16:10:23.372119,2024-09-24 16:10:23.372138,70,193302401600001,Available,2024-09-24 15:17:54.000000
2024-09-24 16:11:28.917447,2024-09-24 16:11:28.917460,71,193302401600001,Preparing,2024-09-24 16:10:18.000000
2024-09-24 16:12:17.084054,2024-09-24 16:12:17.084066,72,193302401600001,SuspendedEVSE,2024-09-24 16:11:24.000000
2024-09-24 16:13:49.088691,2024-09-24 16:13:49.088705,73,193302401600001,Available,2024-09-24 16:12:12.000000
2024-09-24 16:14:32.241341,2024-09-24 16:14:32.241355,74,193302401600001,Preparing,2024-09-24 16:13:44.000000
2024-09-24 16:14:36.042792,2024-09-24 16:14:36.042805,75,193302401600001,SuspendedEVSE,2024-09-24 16:14:27.000000
2024-09-24 19:48:55.280267,2024-09-24 19:48:55.280280,76,093302401600001,Available,2024-09-24 15:17:51.000000
2024-09-24 19:48:58.100779,2024-09-24 19:48:58.100791,77,193302401600001,Available,2024-09-24 16:14:31.000000
2024-09-24 20:45:38.013132,2024-09-24 20:45:38.013148,78,093302401600001,Available,2024-09-24 19:48:51.000000
2024-09-24 20:45:40.665301,2024-09-24 20:45:40.665314,79,193302401600001,Available,2024-09-24 19:48:53.000000
2024-09-25 02:52:40.508579,2024-09-25 02:52:40.508591,80,093302401600001,Available,2024-09-24 20:45:32.000000
2024-09-25 02:52:43.181979,2024-09-25 02:52:43.181997,81,193302401600001,Available,2024-09-24 20:45:35.000000
2024-09-25 05:28:29.518884,2024-09-25 05:28:29.518899,82,093302401600001,Available,2024-09-25 02:52:35.000000
2024-09-25 05:28:32.298150,2024-09-25 05:28:32.298163,83,193302401600001,Available,2024-09-25 02:52:38.000000
2024-09-25 08:45:46.272704,2024-09-25 08:45:46.272717,84,193302401600001,Available,2024-09-25 05:28:27.000000
2024-09-25 08:46:29.270996,2024-09-25 08:46:29.271009,85,193302401600001,Preparing,2024-09-25 08:45:42.000000
2024-09-25 08:51:46.746022,2024-09-25 08:51:46.746035,86,193302401600001,Charging,2024-09-25 08:46:25.000000
2024-09-25 08:52:12.264590,2024-09-25 08:52:12.264604,87,193302401600001,SuspendedEVSE,2024-09-25 05:52:09.368084
2024-09-25 08:52:15.233755,2024-09-25 08:52:15.233768,88,193302401600001,Finishing,2024-09-25 08:52:08.000000
2024-09-25 08:53:36.739279,2024-09-25 08:53:36.739291,89,193302401600001,Available,2024-09-25 08:52:10.000000
2024-09-25 08:54:24.963016,2024-09-25 08:54:24.963028,90,193302401600001,Preparing,2024-09-25 08:53:32.000000
2024-09-25 10:17:02.052405,2024-09-25 10:17:02.052417,91,193302401600001,Charging,2024-09-25 08:54:20.000000
2024-09-25 10:17:11.253379,2024-09-25 10:17:11.253394,92,193302401600001,SuspendedEVSE,2024-09-25 07:17:08.164364
2024-09-25 10:17:13.802337,2024-09-25 10:17:13.802351,93,193302401600001,Finishing,2024-09-25 10:17:07.000000
2024-09-25 10:18:26.146797,2024-09-25 10:18:26.146810,94,193302401600001,Available,2024-09-25 10:17:10.000000
2024-09-25 10:19:09.043202,2024-09-25 10:19:09.043214,95,193302401600001,Preparing,2024-09-25 10:18:22.000000
2024-09-25 11:44:37.932657,2024-09-25 11:44:37.932669,96,093302401600001,Available,2024-09-25 05:28:24.000000
2024-09-25 12:10:52.908729,2024-09-25 12:10:52.908743,101,193302401600001,Available,2024-09-25 12:10:41.000000
2024-09-25 12:11:34.950948,2024-09-25 12:11:34.950966,102,193302401600001,Preparing,2024-09-25 12:10:47.000000
2024-09-25 15:26:20.923024,2024-09-25 15:26:20.923037,108,193302401600001,Charging,2024-09-25 13:01:49.000000
2024-09-25 11:44:40.928308,2024-09-25 11:44:40.928321,97,193302401600001,Charging,2024-09-25 10:19:05.000000
2024-09-25 11:56:22.132334,2024-09-25 11:56:22.132346,98,093302401600001,Available,2024-09-25 11:44:34.000000
2024-09-25 12:58:33.690546,2024-09-25 12:58:33.690559,103,193302401600001,Charging,2024-09-25 12:11:29.000000
2024-09-25 11:56:24.725232,2024-09-25 11:56:24.725246,99,193302401600001,Charging,2024-09-25 11:44:37.000000
2024-09-25 13:01:06.047154,2024-09-25 13:01:06.047167,106,193302401600001,Available,2024-09-25 12:58:50.000000
2024-09-25 13:01:54.188556,2024-09-25 13:01:54.188568,107,193302401600001,Preparing,2024-09-25 13:01:01.000000
2024-09-25 12:10:46.360769,2024-09-25 12:10:46.360782,100,193302401600001,SuspendedEVSE,2024-09-25 08:56:28.006846
2024-09-25 12:58:55.648690,2024-09-25 12:58:55.648703,105,193302401600001,Finishing,2024-09-25 12:58:47.000000
2024-09-25 12:58:52.909226,2024-09-25 12:58:52.909239,104,193302401600001,SuspendedEVSE,2024-09-25 09:58:50.290720
2024-09-25 15:39:16.386093,2024-09-25 15:39:16.386106,109,193302401600001,SuspendedEVSE,2024-09-25 12:39:13.349116
2024-09-25 15:39:18.885784,2024-09-25 15:39:18.885797,110,193302401600001,Finishing,2024-09-25 15:39:11.000000
2024-09-25 17:10:54.799471,2024-09-25 17:10:54.799488,111,093302401600001,Available,2024-09-25 11:56:17.000000
2024-09-25 17:10:57.381960,2024-09-25 17:10:57.381974,112,193302401600001,Available,2024-09-25 15:39:14.000000
2024-09-25 19:23:36.826091,2024-09-25 19:23:36.826109,113,093302401600001,Available,2024-09-25 17:10:49.000000
2024-09-25 19:23:39.514613,2024-09-25 19:23:39.514627,114,193302401600001,Available,2024-09-25 17:10:52.000000
2024-09-26 02:13:10.107053,2024-09-26 02:13:10.107067,115,093302401600001,Available,2024-09-25 19:23:27.000000
2024-09-26 02:13:13.154802,2024-09-26 02:13:13.154815,116,193302401600001,Available,2024-09-25 19:23:34.000000
2024-09-26 04:06:21.282443,2024-09-26 04:06:21.282455,117,093302401600001,Available,2024-09-26 02:13:04.000000
2024-09-26 04:06:23.995345,2024-09-26 04:06:23.995357,118,193302401600001,Available,2024-09-26 02:13:07.000000
2024-09-26 08:30:58.048809,2024-09-26 08:30:58.048824,119,193302401600001,Available,2024-09-26 04:06:19.000000
2024-09-26 08:31:51.546236,2024-09-26 08:31:51.546251,120,193302401600001,Preparing,2024-09-26 08:30:54.000000
2024-09-26 10:25:32.830590,2024-09-26 10:25:32.830602,121,193302401600001,Charging,2024-09-26 08:31:47.000000
2024-09-26 10:26:16.122910,2024-09-26 10:26:16.122924,122,193302401600001,SuspendedEVSE,2024-09-26 07:26:13.458978
2024-09-26 10:26:18.623058,2024-09-26 10:26:18.623070,123,193302401600001,Finishing,2024-09-26 10:26:13.000000
2024-09-26 10:32:10.582224,2024-09-26 10:32:10.582236,124,193302401600001,Available,2024-09-26 10:26:15.000000
